Source workbook: recovery_lock_cascade_next_step_documentation.xlsx
Sheets: 17

================================================================================
SHEET: README
================================================================================
Metric	Value
Исходный файл	recovery_lock_cascade_next_step.xlsx
Дата генерации	2026-05-12T11:07:50.764350
Количество листов	13
Количество ячеек с формулами	4338
Количество ручных вводимых ячеек	93
Количество автоматически генерируемых ячеек	4338
Назначение workbook	Расчёт следующего шага recovery lock cascade по сценариям UP/DOWN
Предупреждение	Документация создана автоматически из фактической структуры workbook.
Total formula cells detected	4338
Total formula cells documented	4338
Formula documentation completeness	100%

================================================================================
SHEET: Workbook_Sheets
================================================================================
SheetName	SheetIndex	Purpose	IsInputSheet	IsCalculationSheet	IsOutputSheet	DependsOnSheets	FeedsToSheets	ImportantCells	Notes
Settings	1	Параметры системы и риска	YES	NO	NO
CurrentPositions	2	Текущие позиции	YES	NO	NO
Scenario_UP	3	Сценарий роста	NO	YES	NO
Scenario_DOWN	4	Сценарий снижения	NO	YES	NO
SectionCalculator_UP	5	Секции UP	NO	YES	NO
SectionCalculator_DOWN	6	Секции DOWN	NO	YES	NO
TailRecovery_UP	7	Восстановление хвоста UP	NO	YES	NO
TailRecovery_DOWN	8	Восстановление хвоста DOWN	NO	YES	NO
BasketSummary	9	Итоговые решения	NO	NO	YES
Validation	10	Правила валидации	NO	NO	NO
Log	11	Журнал	NO	NO	YES
ScenarioText_UP	12	Текст рекомендаций UP	NO	YES	YES
ScenarioText_DOWN	13	Текст рекомендаций DOWN	NO	YES	YES

================================================================================
SHEET: Input_Output_Map
================================================================================
SheetName	Cell	FieldName	FieldType	InputOrGenerated	ValueExample	FormulaIfAny	Description	UserCanEdit	UsedBy	RiskIfWrong
Scenario_DOWN	G62		=IF(B62="BUY",(F62-E62)/Settings!$B$3,(E62-F62)/Settings!$B$3)	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки G62 и передаёт его в связанные расчёты.	B62, F62, E62, $B$3, E62, F62, $B$3	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	H62		=G62*D62*Settings!$B$4	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки H62 и передаёт его в связанные расчёты.	G62, D62, $B$4	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	I62		=CurrentPositions!I57	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки I62 и передаёт его в связанные расчёты.	I57	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	J62		=CurrentPositions!J57	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки J62 и передаёт его в связанные расчёты.	J57	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	A63		=CurrentPositions!A58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки A63 и передаёт его в связанные расчёты.	A58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	B63		=CurrentPositions!B58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки B63 и передаёт его в связанные расчёты.	B58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	C63		=CurrentPositions!C58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки C63 и передаёт его в связанные расчёты.	C58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	D63		=CurrentPositions!D58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки D63 и передаёт его в связанные расчёты.	D58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	E63		=CurrentPositions!E58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки E63 и передаёт его в связанные расчёты.	E58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	F63		=$B$4	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки F63 и передаёт его в связанные расчёты.	$B$4		Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	G63		=IF(B63="BUY",(F63-E63)/Settings!$B$3,(E63-F63)/Settings!$B$3)	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки G63 и передаёт его в связанные расчёты.	B63, F63, E63, $B$3, E63, F63, $B$3	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	H63		=G63*D63*Settings!$B$4	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки H63 и передаёт его в связанные расчёты.	G63, D63, $B$4	Settings	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	I63		=CurrentPositions!I58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки I63 и передаёт его в связанные расчёты.	I58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	J63		=CurrentPositions!J58	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки J63 и передаёт его в связанные расчёты.	J58	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	A64		=CurrentPositions!A59	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки A64 и передаёт его в связанные расчёты.	A59	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
Scenario_DOWN	B64		=CurrentPositions!B59	OTHER	Формула на листе Scenario_DOWN вычисляет значение ячейки B64 и передаёт его в связанные расчёты.	B59	CurrentPositions	Settings/CurrentPositions if referenced	Downstream formulas	Расчёт рабочего поля	Контроль риска/консистентности	Пустые/некорректные ссылки
